Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_Z
4.665222592651844,2.5409309104044463e-34,-3.1140792265800945e-34,9.8100004196167,0.0
4.6718918941915035,-6650364.5,8150462.0,-5012.177734375,0.0
4.6842322908341885,-4.76837158203125e-07,-0.6399999856948853,-144.55844116210938,0.0
4.693434294313192,-0.3199997544288635,0.32000023126602173,115.39249420166016,0.0
4.705896593630314,-0.3199999928474426,2.384185791015625e-07,-52.564842224121094,0.0
4.718884192407131,-1.1920928955078125e-07,-0.1599999964237213,42.647735595703125,0.0
4.7273186929523945,2.384185791015625e-07,0.3199999928474426,-0.8778896331787109,0.0
4.732069693505764,0.6399999856948853,-4.76837158203125e-07,2.747344493865967,0.0
4.740646794438362,1.2799999713897705,-9.5367431640625e-07,19.60710906982422,6.466667912263802e-08
4.752118892967701,0.0,0.0,-160.1805419921875,-5.720699469691226e-10
4.761625692248344,2.5599989891052246,-1.2800018787384033,21.30859375,-8.283809194153946e-10
4.77393489331007,-1.2799983024597168,1.9200009107589722,188.88327026367188,4.621661275905353e-09
4.782390993088484,-4.76837158203125e-07,-0.6399999856948853,165.03260803222656,7.484672437385598e-09
4.794988092035055,-4.76837158203125e-07,-0.6399999856948853,-79.49790954589844,1.1038007841079889e-08
4.805575091391802,-0.3199995160102844,0.6400002241134644,126.21741485595703,1.1374325481483538e-08
4.814584992825985,0.6399997472763062,-0.32000046968460083,22.568309783935547,1.0915790937815473e-08
4.823612194508314,0.0,0.0,20.073535919189453,9.02781138734099e-09
4.83618239313364,-0.6400004625320435,-0.639999508857727,-15.171366691589355,9.850836590885592e-09
4.842450492084026,-0.639999508857727,0.6400004625320435,65.2662124633789,7.47651895949275e-09
4.857668790966272,7.748603820800781e-07,0.9599999785423279,0.09195423126220703,3.4250984271011475e-09
4.865328092128038,-0.3199995160102844,0.6400002241134644,35.198829650878906,2.418181210828152e-09
4.872924491763115,-0.3199995160102844,0.6400002241134644,14.5234375,3.220836930495352e-10
4.885843992233276,4.76837158203125e-07,0.6399999856948853,7.9678521156311035,9.418430479968265e-10
4.893232394009829,-0.639999508857727,0.6400004625320435,22.463945388793945,8.742340185108333e-10
4.901183992624283,0.3199999928474426,-2.384185791015625e-07,12.744609832763672,-9.657223909442791e-10
4.911752093583345,-0.3199999928474426,2.384185791015625e-07,12.129785537719727,-9.422809199577387e-10
4.925015792250633,-0.3199995160102844,0.6400002241134644,16.860157012939453,-5.119397128439118e-10
4.932683393359184,0.3199999928474426,-2.384185791015625e-07,7.050352096557617,-2.2699317980823253e-09
4.947023291140795,0.0,0.0,18.040937423706055,4.261626052048939e-10
4.954460993409157,4.76837158203125e-07,0.6399999856948853,4.489727020263672,-1.4937242553969554e-09
4.960772693157196,-1.279999017715454,1.280000925064087,10.5498046875,-1.0047096488108309e-10
4.974735092371702,0.6399999856948853,-4.76837158203125e-07,25.370311737060547,-4.883669024735582e-10
4.982122793793678,0.639999508857727,-0.6400004625320435,-3.199413299560547,-1.0000931194298346e-09
4.995750892907381,-1.279999017715454,1.280000925064087,22.423553466796875,-8.776628313000856e-10
5.002123292535543,0.639999508857727,-0.6400004625320435,-3.1924991607666016,-1.361746271300035e-09
5.016016893088818,0.0,0.0,22.249765396118164,-1.1924576881483517e-09
5.02245669439435,-9.5367431640625e-07,-1.2799999713897705,-2.6755075454711914,-1.4630048283947872e-09
5.029663290828466,0.6399999856948853,-4.76837158203125e-07,9.628007888793945,-2.4602204717893983e-09
