Timestamp,Loc_X,Loc_Y,Altitude
5.649180293083191,335.489990234375,273.74334716796875,0.0015455817338079214
6.653046693652868,335.3419494628906,275.20196533203125,0.0014302253257483244
7.648621391505003,334.9655456542969,281.0914611816406,0.0014883612748235464
8.65171679109335,334.7259216308594,291.5917663574219,0.0015086554922163486
9.64860089123249,334.6177978515625,303.8223876953125,0.002226772252470255
10.650859493762255,334.6302185058594,311.1495361328125,0.002474193461239338
11.650629591196775,334.6307678222656,311.2907409667969,0.0017786597600206733
12.654242191463709,334.6307678222656,311.2907409667969,0.0017341803759336472
13.652605693787336,334.6307678222656,311.2907409667969,0.0018010520143434405
14.65453639253974,334.6307678222656,311.2907409667969,0.0017394446767866611
15.651791892945766,334.6307678222656,311.2907409667969,0.001835040980949998
16.652388092130423,334.6307678222656,311.2907409667969,0.0017625999171286821
17.6490415930748,334.6307678222656,311.2907409667969,0.0017171286744996905
18.655050594359636,334.6307678222656,311.2907409667969,0.0017852210439741611
19.649800393730402,334.6307373046875,311.3020935058594,0.0017254448030143976
20.654704093933105,334.6372985839844,312.3873596191406,0.0015632057329639792
21.6501318924129,334.7052917480469,316.3779296875,0.0016906928503885865
22.65347059443593,336.4944152832031,323.3629150390625,0.00162023538723588
23.65343439206481,344.5462951660156,329.5565185546875,0.001648006378673017
24.654828891158104,357.98333740234375,331.1827392578125,0.0015996360452845693
25.652895390987396,374.3168029785156,330.7261657714844,0.0019307136535644531
26.64875889196992,387.35400390625,328.6336975097656,0.00031366347684524953
27.648196693509817,394.0156555175781,323.75469970703125,-0.0002452277985867113
28.650817591696978,396.1285400390625,318.47003173828125,0.0014100074768066406
29.649616692215204,396.93670654296875,312.14935302734375,0.001586704165674746
30.64851739257574,396.98736572265625,301.7616271972656,0.0013868904206901789
31.648632291704416,396.5544128417969,286.4283447265625,0.0017358207842335105
32.653682593256235,396.29608154296875,270.5308837890625,0.0019597052596509457
33.64880809187889,396.24749755859375,255.7552032470703,0.0018288230057805777
34.650600891560316,396.2408752441406,240.83248901367188,0.001861362368799746
35.65347669273615,396.23919677734375,226.0677490234375,0.001846637693233788
36.651423294097185,396.2409973144531,211.61634826660156,0.0018540382152423263
37.656239591538906,396.2664794921875,197.1691436767578,0.0018197059398517013
38.658920392394066,396.2997131347656,182.56643676757812,0.0018295097397640347
39.65556479245424,396.2566833496094,167.83616638183594,0.0018602561904117465
40.64913249388337,396.24603271484375,153.40269470214844,0.001888179685920477
41.648464392870665,396.242919921875,139.2109832763672,0.001837673131376505
42.65102719143033,396.2415466308594,124.8910140991211,0.0018321799580007792
43.65696769207716,396.2409973144531,110.51866912841797,0.0018753623589873314
44.65177619084716,396.2406921386719,96.64680480957031,0.0018740653758868575
45.65575049445033,396.2499084472656,82.98197937011719,0.0018226813990622759
46.65284189209342,396.2667541503906,69.39749908447266,0.0018563270568847656
47.64818649366498,396.2838439941406,55.9175910949707,0.0017944907303899527
48.65358579158783,396.30120849609375,41.80152893066406,0.0018256186740472913
49.65309139341116,396.32025146484375,27.415117263793945,0.0018083762843161821
50.654839891940355,396.1016845703125,12.597599983215332,0.0018848609179258347
51.654049690812826,389.69622802734375,1.0333385467529297,-0.0005562019068747759
52.652694791555405,376.81585693359375,-1.7700964212417603,0.0017112921923398972
53.64918039366603,363.745849609375,-1.9256328344345093,0.002318057930096984
54.65918869152665,357.1203918457031,-1.8893274068832397,0.002943401224911213
55.657438691705465,357.1177673339844,-1.8892852067947388,0.0017265129135921597
56.654881093651056,357.1177673339844,-1.8892852067947388,0.0017043495317921042
57.654136791825294,357.1177673339844,-1.8892852067947388,0.0017695426940917969
58.65919919312,357.1177673339844,-1.8892852067947388,0.0017716025467962027
59.65388599410653,357.1177673339844,-1.8892852067947388,0.0017553138313814998
60.64891839399934,357.1177673339844,-1.8892852067947388,0.0017113303765654564
61.6556318923831,357.1177673339844,-1.8892852067947388,0.0017391776200383902
62.654120691120625,357.1177673339844,-1.8892852067947388,0.0017347144894301891
63.64997039362788,357.1177673339844,-1.8892852067947388,0.0018791388720273972
64.64826429262757,357.1177673339844,-1.8892852067947388,0.001781787839718163
65.64833759143949,357.1177673339844,-1.8892852067947388,0.0016965675167739391
66.65480479225516,357.1177673339844,-1.8892852067947388,0.0017697715666145086
67.65165849402547,357.1177673339844,-1.8892852067947388,0.0016643714625388384
68.65368139371276,357.1177673339844,-1.8892852067947388,0.0016997718485072255
69.65731549263,357.1177673339844,-1.8892852067947388,0.0016702079446986318
70.65725549310446,357.1177673339844,-1.8892852067947388,0.0017415046459063888
71.65017369389534,357.1177673339844,-1.8892852067947388,0.001810855814255774
72.65755489096045,357.1177673339844,-1.8892852067947388,0.0017254066187888384
73.65558189153671,357.1177673339844,-1.8892852067947388,0.0016901588533073664
74.65199099108577,357.1177673339844,-1.8892852067947388,0.0016655921936035156
75.64804819226265,357.1177673339844,-1.8892852067947388,0.0018296241760253906
76.64969739317894,357.1177673339844,-1.8892852067947388,0.0017908286536112428
77.65791349112988,357.1177673339844,-1.8892852067947388,0.0017184638418257236
78.65786759182811,357.1177673339844,-1.8892852067947388,0.0017133521614596248
79.65034509077668,357.0924987792969,-1.8894230127334595,0.0017749214312061667
80.65326199308038,355.9240417480469,-1.8979140520095825,0.0014960288535803556
81.6572090908885,351.24176025390625,-1.9241703748703003,0.0015640449710190296
82.64802859351039,343.0094909667969,-1.9202535152435303,0.001727962400764227
83.65598569437861,333.1654968261719,-1.9068387746810913,0.0017490196041762829
84.64959909394383,322.0942687988281,-1.8965686559677124,0.0017235755221918225
85.64965339377522,309.2913818359375,-1.8933950662612915,0.0017083549173548818
86.65394219383597,294.5906982421875,-1.895593523979187,0.0016979407519102097
87.64941009134054,278.34613037109375,-1.8936289548873901,0.0019556235056370497
88.64858649298549,263.1126403808594,-1.9021236896514893,0.001850032713264227
89.64879419282079,248.562744140625,-1.9152107238769531,0.0019043921492993832
90.64826709404588,234.62042236328125,-1.9232409000396729,0.00182847969699651
91.65451969206333,220.26043701171875,-1.929721474647522,0.0017780493944883347
92.65255009382963,205.0780029296875,-1.9332633018493652,0.001762981410138309
93.64924609288573,189.05812072753906,-1.9351634979248047,0.0020548056345432997
94.65348609164357,176.84060668945312,-1.9491609334945679,0.0022676659282296896
95.64872809126973,170.2506561279297,-1.9654160737991333,0.0020199394784867764
96.6494190916419,168.15438842773438,-1.9769419431686401,0.002029476221650839
97.65193679183722,168.154052734375,-1.976945400238037,0.0017643546452745795
98.6513578929007,168.154052734375,-1.9769456386566162,0.0017904853448271751
99.65105089172721,168.154052734375,-1.9769456386566162,0.001774158445186913
100.65050519257784,168.154052734375,-1.9769456386566162,0.0017796134343370795
101.6521358937025,168.154052734375,-1.9769456386566162,0.0017661857418715954
102.65286769345403,168.154052734375,-1.9769456386566162,0.0017930030589923263
103.65022509172559,168.154052734375,-1.9769456386566162,0.0017728995298966765
104.65509339421988,168.154052734375,-1.9769456386566162,0.0017685126513242722
105.65206029266119,168.154052734375,-1.9769456386566162,0.001781253726221621
106.6552634909749,168.154052734375,-1.9769456386566162,0.0017681312747299671
107.65181139111519,168.154052734375,-1.9769456386566162,0.0017422294477000833
108.65272539108992,168.154052734375,-1.9769456386566162,0.0017725944053381681
109.65182909369469,168.154052734375,-1.9769456386566162,0.0017579077975824475
110.6509449928999,168.154052734375,-1.9769456386566162,0.001768894144333899
111.65512509271502,168.154052734375,-1.9769456386566162,0.001732463832013309
112.65201709419489,168.154052734375,-1.9769456386566162,0.0017769812839105725
113.64922999218106,168.154052734375,-1.9769456386566162,0.0017672538524493575
114.65340509265661,168.154052734375,-1.9769456386566162,0.0017546272138133645
115.65403079241514,168.154052734375,-1.9769456386566162,0.0017669105436652899
116.65359949320555,168.154052734375,-1.9769456386566162,0.001829280867241323
117.65131809189916,168.154052734375,-1.9769456386566162,0.001773738767951727
118.65009429305792,168.154052734375,-1.9769456386566162,0.0018464470049366355
119.65373189374804,168.154052734375,-1.9769456386566162,0.0017709159292280674
120.6495413929224,168.154052734375,-1.9769456386566162,0.0017512320773676038
121.65098809078336,168.154052734375,-1.9769456386566162,0.0017650412628427148
122.65229659155011,168.154052734375,-1.9769456386566162,0.0017672538524493575
123.65465119108558,168.154052734375,-1.9769456386566162,0.0017473411280661821
