Timestamp,Loc_X,Loc_Y,Yaw_Degrees,GT_Velocity,Odom_Velocity
4.767201192677021,335.489990234375,273.74334716796875,90.00004577636719,1.2501120567536295,1.1919641247339388
4.77393489331007,335.489990234375,273.74334716796875,90.00004577636719,1.1220917701882722,1.1606170229449764
4.782390993088484,335.489990234375,273.74334716796875,90.00004577636719,0.9782849550333136,1.1048826848791302
4.788715191185474,335.489990234375,273.74334716796875,90.00004577636719,0.8619859218662566,0.7748680997960515
4.794988092035055,335.489990234375,273.74334716796875,90.00004577636719,0.766960024837497,0.7769359257421103
4.805575091391802,335.489990234375,273.74334716796875,90.00004577636719,0.6205644607560207,0.6313468544537789
4.814584992825985,335.489990234375,273.74334716796875,90.00004577636719,0.529673457147056,0.6774976207709186
4.823612194508314,335.489990234375,273.74334716796875,90.00004577636719,0.4371157288557666,0.4948533035304774
4.829347193241119,335.489990234375,273.74334716796875,90.00004577636719,0.374963819980881,0.2757502124294921
4.83618239313364,335.489990234375,273.74334716796875,90.00004577636719,0.320635497570391,0.375597634839016
4.842450492084026,335.489990234375,273.74334716796875,90.00004577636719,0.27191093564062013,0.29013684049573774
4.848861593753099,335.489990234375,273.74334716796875,90.00004577636719,0.22821231186409227,0.18407338872995602
4.857668790966272,335.489990234375,273.74334716796875,90.00004577636719,0.17904338240641396,0.18464194333187398
4.865328092128038,335.489990234375,273.74334716796875,90.00004577636719,0.1361369937658443,0.05186178937594352
4.872924491763115,335.489990234375,273.74334716796875,90.00004577636719,0.10018386691824234,0.058090750887197215
4.8790599927306175,335.489990234375,273.74334716796875,90.00004577636719,0.07262358814481917,-0.07685771679141155
4.885843992233276,335.489990234375,273.74334716796875,90.00004577636719,0.04774566367269483,-0.03737250265403128
4.893232394009829,335.489990234375,273.74334716796875,90.00004577636719,0.023762425407824396,0.10848316069394034
4.901183992624283,335.489990234375,273.74334716796875,90.00004577636719,0.0012518834630323296,-0.11076136744206345
4.911752093583345,335.489990234375,273.74334716796875,90.00004577636719,0.026337666437436538,0.047529109512660844
4.91778539121151,335.489990234375,273.74334716796875,90.00004577636719,0.03845934197336382,-0.07521195947776735
4.925015792250633,335.489990234375,273.74334716796875,90.00004577636719,0.05087527632715899,0.117027491853196
4.932683393359184,335.489990234375,273.74334716796875,90.00004577636719,0.06241444498340444,0.206801146765573
4.9385784938931465,335.489990234375,273.74334716796875,90.00004577636719,0.0709318891167901,-0.047301363592992376
4.947023291140795,335.489990234375,273.74334716796875,90.00004577636719,0.07920508086682079,0.06243679527410893
4.954460993409157,335.489990234375,273.74334716796875,90.00004577636719,0.08647327125075503,0.00018624709640935322
4.960772693157196,335.489990234375,273.74334716796875,90.00004577636719,0.09155950695277003,0.06233473993646898
4.967764891684055,335.489990234375,273.74334716796875,90.00004577636719,0.09562309086326119,0.014722381176375934
4.974735092371702,335.489990234375,273.74334716796875,90.00004577636719,0.09896980226039945,0.1593846395823916
4.982122793793678,335.489990234375,273.74334716796875,90.00004577636719,0.1014986112714538,0.163952423005229
4.98845249414444,335.489990234375,273.74334716796875,90.00004577636719,0.10343492031097896,0.25830903735180943
4.995750892907381,335.489990234375,273.74334716796875,90.00004577636719,0.10441715270281104,0.14176994499404405
5.002123292535543,335.489990234375,273.74334716796875,90.00004577636719,0.10524412244560773,0.04462344511280933
5.008420594036579,335.489990234375,273.74334716796875,90.00004577636719,0.10540749132637688,0.00944532390145364
5.016016893088818,335.489990234375,273.74334716796875,90.00004577636719,0.10474341362714953,0.15837626087948892
5.02245669439435,335.489990234375,273.74334716796875,90.00004577636719,0.10450609028341509,0.238051898206882
5.029663290828466,335.489990234375,273.74334716796875,90.00004577636719,0.10326294600988267,0.08590247697730494
5.036875292658806,335.489990234375,273.74334716796875,90.00004577636719,0.1019380763174057,0.05704309819511181
5.043809093534946,335.489990234375,273.74334716796875,90.00004577636719,0.10050532221804452,0.08226415631034602
5.050085391849279,335.489990234375,273.74334716796875,90.00004577636719,0.09911056607975148,0.13541593030023696
5.056741293519735,335.489990234375,273.74334716796875,90.00004577636719,0.09715827554490442,0.09292450459347958
5.063648093491793,335.489990234375,273.74334716796875,90.00004577636719,0.09502050280574892,0.017220236067878786
5.070462692528963,335.489990234375,273.74334716796875,90.00004577636719,0.09291028976450125,0.08588177906149727
5.07659849151969,335.489990234375,273.74334716796875,90.00004577636719,0.09109975397603358,0.0645680638731067
