Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_Z,Compass
7.507028039544821,1.9367511504882724e-34,-2.3736167383091637e-34,9.8100004196167,0.0,3.1415927410125732
7.5174106396734715,-3526194.0,4321583.0,-2315.359130859375,0.0,3.1415927410125732
7.525732338428497,0.0,0.0,-1.629842758178711,0.0,3.1415927410125732
7.535700038075447,0.32000023126602173,0.3199997544288635,-0.8723430633544922,0.0,3.1415927410125732
7.543831739574671,2.384185791015625e-07,0.3199999928474426,1.0043754577636719,0.0,3.1415927410125732
7.55125093832612,4.76837158203125e-07,0.6399999856948853,0.45921897888183594,0.0,3.1415927410125732
7.566865138709545,0.3199999928474426,-2.384185791015625e-07,-167.72328186035156,1.886135692075186e-09,3.1415927410125732
7.573468238115311,-4.76837158203125e-07,-0.6399999856948853,247.46873474121094,-4.668361253123976e-10,3.1415927410125732
7.580041237175465,1.279999017715454,-1.280000925064087,34.70515441894531,-8.6755003181338e-10,3.1415927410125732
7.594779539853334,-0.3199999928474426,2.384185791015625e-07,-95.0679702758789,-4.734497238700897e-10,3.1415927410125732
7.60111003741622,0.6399999856948853,-4.76837158203125e-07,177.24356079101562,-4.940514664042439e-10,3.1415927410125732
7.6124777384102345,0.6400004625320435,0.639999508857727,-101.77283477783203,-3.311451113319208e-10,3.1415927410125732
7.6231435388326645,-0.6399979591369629,2.560000419616699,59.83552932739258,-3.540985282768361e-10,3.1415927410125732
7.635137937963009,0.6399990320205688,-1.2800004482269287,73.9281997680664,-1.1428852308981163e-10,3.1415927410125732
7.641582537442446,0.639999508857727,-0.6400004625320435,98.21175384521484,-1.4667711489835256e-10,3.1415927410125732
7.654528938233852,4.76837158203125e-07,0.6399999856948853,-51.0640983581543,4.039837908642596e-12,3.1415927410125732
7.663230437785387,-1.2799999713897705,9.5367431640625e-07,64.0328140258789,-7.106740196327621e-11,3.1415927410125732
7.674029439687729,0.6399979591369629,-2.560000419616699,37.3205451965332,-9.312295379260149e-11,3.1415927410125732
7.680046439170837,1.2799999713897705,-9.5367431640625e-07,52.40656280517578,7.354172826268268e-11,3.1415927410125732
7.690700739622116,2.384185791015625e-07,0.3199999928474426,14.889180183410645,9.297246306161355e-11,3.1415927410125732
